fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.27789,0.00997,0.01421,0.9161,0.00051,2.7505,0.72192,5.81369,0.34431,1.59472,0.01183,0.64514,0.3843,0.0,0.13473,0.45395,0.0,0.0,0.0,0.41195,0.0,1.0,0.0,0.0
0.28208,0.01256,0.00843,0.85025,0.00058,3.12491,0.95,7.52509,0.42052,0.87609,0.01488,0.76885,0.41007,0.0,0.10579,0.34195,0.0,0.0,0.0,0.50891,0.0,1.0,0.0,0.0
0.3117,0.00949,0.01018,0.91401,0.00047,3.23493,0.80105,6.49815,0.55128,1.43215,0.01577,0.76597,0.41007,0.0,0.08529,0.55039,0.0,0.0,0.0,0.43322,0.0,0.95403,0.0,0.0
0.2405,0.01048,0.00788,0.98,0.00045,3.09179,0.94019,8.44943,0.57118,1.57584,0.01599,0.6074,0.552,0.0,0.08961,0.40839,0.0,0.0,0.0,0.40845,0.0,0.84621,0.0,0.0
0.3168,0.0091,0.01098,0.8644,0.00042,2.36085,0.95,7.46471,0.75394,1.82067,0.01768,0.67509,0.50322,0.0,0.11808,0.28437,0.0,0.0,0.0,0.54219,0.0,1.0,0.0,0.0
0.22596,0.00985,0.01008,0.94331,0.00049,3.0054,0.81496,7.52063,0.48758,1.49959,0.01534,0.67083,0.41929,0.0,0.09806,0.5,0.0,0.0,0.0,0.48344,0.0,1.0,0.0,0.0
0.26247,0.01005,0.00951,0.94088,0.00049,3.23493,0.8131,7.6208,0.53612,1.49959,0.01449,0.7238,0.40414,0.0,0.10787,0.51035,0.0,0.0,0.0,0.50193,0.0,0.95403,0.0,0.0
0.29661,0.00926,0.00881,0.92458,0.00045,2.41216,0.95,6.40209,0.64317,1.61185,0.01345,0.50316,0.574,0.0,0.11886,0.47658,0.0,0.0,0.0,0.52365,0.0,1.0,0.0,0.0
0.3201,0.008,0.00785,0.88277,0.00045,3.41251,0.81876,7.82969,0.86382,1.56963,0.01548,0.46768,0.35953,0.0,0.08282,0.45184,0.0,0.0,0.0,0.47063,0.0,1.0,0.0,0.0
0.37002,0.00851,0.00935,0.90742,0.00051,3.57921,0.64985,7.52509,0.53612,1.34062,0.01488,0.82632,0.24977,0.0,0.10832,0.58288,0.0,0.0,0.0,0.52426,0.0,0.77118,0.0,0.0
0.28739,0.00824,0.00929,0.92439,0.00045,2.96203,0.90607,7.44935,0.64639,1.55198,0.01537,0.62831,0.44764,0.0,0.10258,0.45085,0.0,0.0,0.0,0.51337,0.0,0.99632,0.0,0.0
0.28373,0.00846,0.00612,0.93633,0.00051,2.90792,0.60191,9.08813,0.62468,1.34062,0.01254,0.9,0.24977,0.0,0.13796,0.55595,0.0,0.0,0.0,0.52426,0.0,0.85762,0.0,0.0
0.34845,0.00772,0.00929,0.89648,0.00043,3.39241,0.89133,7.61395,0.65217,1.38107,0.01685,0.69048,0.51746,0.0,0.08268,0.45372,0.0,0.0,0.0,0.50835,0.0,0.9778,0.0,0.0
0.35863,0.00827,0.01056,0.91254,0.00045,3.33686,0.92424,7.24046,0.71044,1.49959,0.01418,0.62506,0.46415,0.0,0.09351,0.46418,0.0,0.0,0.0,0.3995,0.0,1.0,0.0,0.0
0.30298,0.00851,0.00821,0.83591,0.00051,3.44312,0.66846,7.62336,0.6241,1.26446,0.01522,0.9,0.31037,0.0,0.08791,0.55441,0.0,0.0,0.0,0.52426,0.0,0.77177,0.0,0.0
0.29929,0.00888,0.01082,0.8705,0.00046,3.57921,0.492,7.52509,0.63138,1.45738,0.01714,0.83644,0.22808,0.0,0.10832,0.78318,0.0,0.0,0.0,0.51417,0.0,0.57638,0.0,0.0
0.29317,0.00851,0.00981,0.91475,0.00051,3.57921,0.64985,8.20321,0.63103,1.45011,0.01698,0.82546,0.28873,0.0,0.11535,0.58288,0.0,0.0,0.0,0.52426,0.0,0.77118,0.0,0.0
0.25053,0.00816,0.0086,0.92458,0.00045,2.87584,0.7357,7.48291,0.64317,1.27664,0.01304,0.62506,0.43835,0.0,0.11069,0.44703,0.0,0.0,0.0,0.53867,0.0,0.95586,0.0,0.0
0.25602,0.00886,0.00888,0.92281,0.00053,3.57921,0.64985,8.18143,0.53354,1.27147,0.0151,0.85586,0.24977,0.0,0.10832,0.53719,0.0,0.0,0.0,0.54873,0.0,0.79897,0.0,0.0
0.33932,0.00767,0.00929,0.89778,0.00044,3.39241,0.87979,7.75441,0.65217,1.33118,0.01685,0.699,0.5284,0.0,0.08268,0.43674,0.0,0.0,0.0,0.50726,0.0,1.0,0.0,0.0
0.25759,0.00862,0.00917,0.9161,0.00051,3.57921,0.67888,7.56287,0.53495,1.34515,0.01488,0.7839,0.24806,0.0,0.1107,0.58288,0.0,0.0,0.0,0.51071,0.0,0.77118,0.0,0.0
0.29987,0.00827,0.00929,0.92395,0.00045,2.96203,0.91378,7.48291,0.64445,1.48737,0.01568,0.62077,0.43835,0.0,0.10211,0.44683,0.0,0.0,0.0,0.50835,0.0,1.0,0.0,0.0
0.32039,0.00882,0.0081,0.91254,0.00042,3.64136,0.95,5.63931,0.66057,1.5914,0.01326,0.63244,0.43217,0.0,0.09212,0.52447,0.0,0.0,0.0,0.3995,0.0,0.8945,0.0,0.0
0.29042,0.00827,0.01029,0.91254,0.00041,3.1237,0.95,6.16856,0.51185,1.50662,0.01418,0.68405,0.46415,0.0,0.09351,0.46418,0.0,0.0,0.0,0.33358,0.0,0.9163,0.0,0.0
0.21844,0.00851,0.00967,0.91326,0.00046,3.57921,0.64349,7.83059,0.54586,1.43753,0.01488,0.82632,0.26844,0.0,0.10832,0.58288,0.0,0.0,0.0,0.59635,0.0,0.77118,0.0,0.0
0.29269,0.00791,0.00993,0.87457,0.00041,3.43724,0.90607,7.20006,0.48979,1.89365,0.01663,0.62506,0.43835,0.0,0.13677,0.44866,0.0,0.0,0.0,0.56264,0.0,0.90856,0.0,0.0
0.315,0.00787,0.00879,0.93394,0.00047,2.5473,0.95,7.62079,0.69941,0.96259,0.01685,0.68541,0.50189,0.0,0.08687,0.51113,0.0,0.0,0.0,0.56667,0.0,1.0,0.0,0.0
0.24351,0.00872,0.00907,0.90742,0.00051,3.45243,0.64516,7.55306,0.51385,1.35522,0.01524,0.80667,0.25462,0.0,0.10665,0.57675,0.0,0.0,0.0,0.52049,0.0,0.7747,0.0,0.0
0.36489,0.00944,0.01015,0.89648,0.00043,3.53579,0.92406,6.79148,0.65217,1.20973,0.01685,0.62009,0.50521,0.0,0.08603,0.3513,0.0,0.0,0.0,0.41027,0.0,1.0,0.0,0.0
0.31059,0.00852,0.00955,0.89311,0.00052,3.35184,0.57536,6.29088,0.57673,1.3345,0.01488,0.82712,0.24511,0.0,0.09713,0.52039,0.0,0.0,0.0,0.5753,0.0,0.81129,0.0,0.0
0.34942,0.0085,0.01004,0.91254,0.00056,3.83572,0.92424,8.01191,0.8166,1.49959,0.0174,0.56871,0.57124,0.0,0.09351,0.49634,0.0,0.0,0.0,0.39091,0.0,1.0,0.0,0.0
0.2956,0.00849,0.00934,0.90734,0.00051,3.57921,0.64985,7.52717,0.53877,1.33692,0.01486,0.82485,0.24923,0.0,0.10832,0.58045,0.0,0.0,0.0,0.52468,0.0,0.76967,0.0,0.0
0.23773,0.00854,0.00888,0.90756,0.00051,3.90921,0.64046,7.36531,0.53198,1.34062,0.01498,0.79035,0.24977,0.0,0.10396,0.57201,0.0,0.0,0.0,0.56293,0.0,0.80135,0.0,0.0
0.34627,0.00926,0.00999,0.90169,0.00043,3.63849,0.95,6.66133,0.65217,1.19467,0.01765,0.68914,0.53917,0.0,0.08603,0.32862,0.0,0.0,0.0,0.39199,0.0,1.0,0.0,0.0
0.19627,0.00833,0.00889,0.91634,0.0005,3.5544,0.69277,8.0356,0.51939,1.24718,0.01334,0.86435,0.22894,0.0,0.10281,0.59042,0.0,0.0,0.0,0.49021,0.0,0.94958,0.0,0.0
0.2772,0.00775,0.0099,0.90942,0.00054,3.628,0.66672,8.02507,0.5301,1.53771,0.01464,0.79125,0.2513,0.0,0.10832,0.60311,0.0,0.0,0.0,0.46394,0.0,0.73645,0.0,0.0
0.22287,0.01011,0.00894,0.93048,0.00051,1.50267,0.73475,6.93547,0.41414,1.34272,0.01488,0.58696,0.23859,0.0,0.09215,0.52378,0.0,0.0,0.0,0.52332,0.0,0.89962,0.0,0.0
0.29357,0.00846,0.00944,0.90742,0.00051,3.48379,0.64579,7.47517,0.54437,1.35075,0.01473,0.82632,0.24977,0.0,0.10879,0.58971,0.0,0.0,0.0,0.52499,0.0,0.77364,0.0,0.0
0.25789,0.00863,0.00942,0.9072,0.00052,3.57921,0.64985,7.32561,0.54177,1.34634,0.01462,0.79984,0.25327,0.0,0.10349,0.5945,0.0,0.0,0.0,0.51392,0.0,0.77117,0.0,0.0
0.32006,0.00944,0.01136,0.96429,0.00046,3.53579,0.95,6.10722,0.65217,1.39416,0.01685,0.65352,0.52835,0.0,0.10127,0.3513,0.0,0.0,0.0,0.41027,0.0,0.97681,0.0,0.0
0.27867,0.00907,0.01315,0.91981,0.00045,3.33686,0.66744,7.24046,0.58321,1.49959,0.01477,0.46172,0.45297,0.0,0.08599,0.46418,0.0,0.0,0.0,0.39965,0.0,0.96952,0.0,0.0
0.26445,0.00962,0.01129,0.92176,0.00045,3.40098,0.89728,4.26678,0.86588,1.82456,0.01362,0.63542,0.39391,0.0,0.11704,0.46418,0.0,0.0,0.0,0.45399,0.0,1.0,0.0,0.0
0.30414,0.00877,0.00935,0.90742,0.00051,3.57921,0.73181,6.89308,0.55545,1.19036,0.01488,0.8324,0.24977,0.0,0.13711,0.58288,0.0,0.0,0.0,0.52426,0.0,0.8621,0.0,0.0
0.34769,0.00926,0.01009,0.91361,0.00044,4.27173,0.69821,7.08281,0.50125,1.13087,0.01409,0.81387,0.2734,0.0,0.12151,0.58288,0.0,0.0,0.0,0.5985,0.0,0.77118,0.0,0.0
0.30105,0.00916,0.00907,0.90242,0.00043,3.52882,0.92406,6.82853,0.63003,1.20973,0.01685,0.63763,0.49631,0.0,0.09311,0.34471,0.0,0.0,0.0,0.42323,0.0,1.0,0.0,0.0
0.34624,0.00851,0.00928,0.89951,0.00073,2.36871,0.41802,9.37775,0.56259,0.91538,0.02122,0.9,0.20648,0.0,0.08302,0.46014,0.0,0.0,0.0,0.52426,0.0,0.77118,0.0,0.0
0.30149,0.00727,0.0111,0.89833,0.00051,3.6132,0.92424,8.10946,0.62141,1.37096,0.0129,0.75232,0.41044,0.0,0.0893,0.4651,0.0,0.0,0.0,0.44688,0.0,0.92533,0.0,0.0
0.2992,0.00943,0.01056,0.87962,0.00045,3.5859,0.95,6.03855,0.71044,1.49959,0.01619,0.62506,0.50757,0.0,0.10132,0.46418,0.0,0.0,0.0,0.31589,0.0,0.88428,0.0,0.0
0.34407,0.00828,0.01015,0.92031,0.00043,3.85794,0.92688,5.82398,0.61517,1.20973,0.01627,0.654,0.499,0.0,0.08984,0.37513,0.0,0.0,0.0,0.45126,0.0,1.0,0.0,0.0
0.28264,0.00933,0.01015,0.90338,0.00044,3.56169,0.942,6.82515,0.66978,1.18803,0.01675,0.61451,0.50521,0.0,0.08563,0.34804,0.0,0.0,0.0,0.41913,0.0,0.97646,0.0,0.0
0.26514,0.0085,0.0093,0.90794,0.00051,3.55944,0.64985,7.55349,0.53612,1.34062,0.01484,0.82895,0.25024,0.0,0.10897,0.58288,0.0,0.0,0.0,0.52507,0.0,0.76743,0.0,0.0
0.36052,0.00817,0.00907,0.90916,0.00051,3.42749,0.63404,7.52509,0.52869,1.43257,0.01475,0.83907,0.24977,0.0,0.11237,0.56922,0.0,0.0,0.0,0.50173,0.0,0.77118,0.0,0.0
0.33405,0.01047,0.01108,0.89387,0.00043,2.9497,0.9384,6.72986,0.68127,1.32791,0.01726,0.63408,0.51914,0.0,0.08049,0.37756,0.0,0.0,0.0,0.43141,0.0,0.93654,0.0,0.0
0.24637,0.00944,0.01058,0.92304,0.00043,3.53579,0.95,6.79148,0.65579,1.20254,0.01782,0.65318,0.48289,0.0,0.08337,0.40626,0.0,0.0,0.0,0.37272,0.0,1.0,0.0,0.0
0.24153,0.00792,0.01048,0.96558,0.00062,4.20372,0.55004,7.01418,0.52774,1.59991,0.01622,0.67344,0.25704,0.0,0.10577,0.37787,0.0,0.0,0.0,0.51343,0.0,0.913,0.0,0.0
0.33251,0.00741,0.00875,0.90916,0.00049,5.0,0.5791,9.36087,0.52869,1.43257,0.01983,0.84471,0.19776,0.0,0.08919,0.56922,0.0,0.0,0.0,0.30772,0.0,0.68633,0.0,0.0
0.27025,0.00851,0.00833,0.92206,0.00047,3.57921,0.64985,6.45738,0.48095,1.34062,0.01378,0.75979,0.249,0.0,0.10714,0.57202,0.0,0.0,0.0,0.5369,0.0,0.77118,0.0,0.0
0.31825,0.00778,0.00872,0.88256,0.00051,3.63778,0.64985,7.87083,0.45679,1.28281,0.01488,0.9,0.20789,0.0,0.09537,0.58288,0.0,0.0,0.0,0.56001,0.0,0.60459,0.0,0.0
0.30624,0.00956,0.00944,0.89648,0.00043,3.60677,0.90358,6.91695,0.67323,1.20581,0.01685,0.62009,0.4959,0.0,0.08479,0.3513,0.0,0.0,0.0,0.40359,0.0,1.0,0.0,0.0
0.2318,0.00846,0.01037,0.92357,0.00051,2.33941,0.62098,7.11514,0.53612,1.05154,0.01575,0.9,0.26505,0.0,0.10832,0.52,0.0,0.0,0.0,0.53437,0.0,0.77118,0.0,0.0
0.33576,0.00897,0.00962,0.90243,0.00046,3.70592,0.91022,6.79148,0.63281,1.23983,0.0162,0.64545,0.52341,0.0,0.08505,0.3513,0.0,0.0,0.0,0.3735,0.0,0.95072,0.0,0.0
0.31211,0.00864,0.00945,0.90742,0.00048,3.79877,0.62902,7.91674,0.484,1.38101,0.01488,0.82632,0.26627,0.0,0.11359,0.55698,0.0,0.0,0.0,0.47786,0.0,0.71168,0.0,0.0
0.31037,0.00855,0.01035,0.91694,0.00047,3.286,0.95,6.76785,0.71615,1.59472,0.01356,0.63148,0.46763,0.0,0.09351,0.48841,0.0,0.0,0.0,0.39905,0.0,0.95165,0.0,0.0
0.33915,0.00817,0.00738,0.89367,0.00052,3.9776,0.62256,10.02846,0.57953,1.16218,0.01743,0.83907,0.24344,0.0,0.10765,0.62278,0.0,0.0,0.0,0.61468,0.0,0.40251,0.0,0.0
0.23053,0.00922,0.01015,0.90742,0.00047,3.57921,0.76983,8.58303,0.57201,1.34062,0.01491,0.82727,0.27937,0.0,0.10832,0.69653,0.0,0.0,0.0,0.52426,0.0,0.66112,0.0,0.0
0.13216,0.00918,0.00928,0.97701,0.00053,3.10583,0.64761,7.23967,0.57574,1.43257,0.01475,0.83907,0.21712,0.0,0.11237,0.56922,0.0,0.0,0.0,0.46412,0.0,0.85054,0.0,0.0
0.36468,0.01185,0.01095,0.89811,0.00045,3.49812,0.83765,6.11173,0.56847,1.20973,0.01369,0.603,0.4659,0.0,0.06892,0.31698,0.0,0.0,0.0,0.43759,0.0,1.0,0.0,0.0
0.32305,0.01399,0.01136,0.91453,0.00045,3.49812,0.81418,6.11173,0.59702,1.3659,0.01433,0.59563,0.42883,0.0,0.06181,0.31698,0.0,0.0,0.0,0.43376,0.0,0.9653,0.0,0.0
0.28416,0.01195,0.01097,0.89811,0.00044,3.4992,0.83765,6.11173,0.56774,1.2148,0.01369,0.60712,0.45989,0.0,0.06853,0.31736,0.0,0.0,0.0,0.44061,0.0,0.99607,0.0,0.0
0.29914,0.01185,0.01132,0.93688,0.00043,3.51671,0.78505,6.11173,0.56789,1.28499,0.01483,0.60183,0.53878,0.0,0.06392,0.25506,0.0,0.0,0.0,0.44406,0.0,1.0,0.0,0.0
0.35375,0.00905,0.01041,0.89648,0.00045,3.83674,0.95,7.2475,0.67469,1.26309,0.01685,0.66102,0.50108,0.0,0.09024,0.3636,0.0,0.0,0.0,0.41238,0.0,1.0,0.0,0.0
0.35602,0.00786,0.00785,0.89648,0.00045,3.54896,0.81035,5.29059,0.65217,1.20973,0.01795,0.62009,0.49682,0.0,0.08932,0.3513,0.0,0.0,0.0,0.39677,0.0,1.0,0.0,0.0
0.32185,0.00978,0.00935,0.82984,0.00051,3.73669,0.72085,8.63083,0.51297,1.32465,0.01488,0.9,0.22063,0.0,0.1175,0.61469,0.0,0.0,0.0,0.48017,0.0,0.83194,0.0,0.0
0.38854,0.01014,0.00873,0.89811,0.00048,3.49812,0.83765,5.83206,0.56847,1.4027,0.01318,0.603,0.48829,0.0,0.08322,0.31698,0.0,0.0,0.0,0.43759,0.0,1.0,0.0,0.0
0.29249,0.00947,0.00873,0.93506,0.00054,3.49812,0.95,5.71013,0.58531,1.15221,0.01445,0.63965,0.55165,0.0,0.07783,0.34278,0.0,0.0,0.0,0.43489,0.0,0.8187,0.0,0.0
0.32217,0.00969,0.00901,0.95725,0.00045,3.40183,0.86561,5.54196,0.5263,1.40876,0.01226,0.56049,0.50634,0.0,0.076,0.31716,0.0,0.0,0.0,0.43759,0.0,0.96339,0.0,0.0
0.3401,0.01016,0.00873,0.89734,0.00048,3.49785,0.83644,5.8319,0.56957,1.40449,0.01315,0.60369,0.48746,0.0,0.08322,0.31698,0.0,0.0,0.0,0.43831,0.0,0.99863,0.0,0.0
0.30374,0.00822,0.01001,0.89255,0.00052,3.67434,0.67913,7.48307,0.5347,1.3839,0.01489,0.82632,0.24977,0.0,0.10832,0.58083,0.0,0.0,0.0,0.52348,0.0,0.78599,0.0,0.0
0.28252,0.00979,0.01015,0.89873,0.00045,3.45795,0.8985,6.53553,0.60434,1.22215,0.01617,0.62009,0.47048,0.0,0.08788,0.35081,0.0,0.0,0.0,0.44209,0.0,0.96754,0.0,0.0
0.28571,0.00965,0.0064,0.853,0.00043,3.49812,0.91753,5.31963,0.58495,1.74465,0.01468,0.45515,0.55713,0.0,0.09178,0.31698,0.0,0.0,0.0,0.47021,0.0,1.0,0.0,0.0
0.33901,0.01014,0.00873,0.89987,0.00048,3.38446,0.82692,5.83459,0.56847,1.36457,0.01335,0.60555,0.52018,0.0,0.087,0.32004,0.0,0.0,0.0,0.4414,0.0,1.0,0.0,0.0
0.33312,0.00999,0.00841,0.90788,0.00049,3.6822,0.8544,5.33367,0.58262,1.40503,0.01341,0.603,0.48829,0.0,0.08682,0.30847,0.0,0.0,0.0,0.42743,0.0,0.94406,0.0,0.0
0.33814,0.0101,0.00873,0.89811,0.00048,3.45938,0.84761,5.83555,0.56847,1.39953,0.01316,0.60375,0.49047,0.0,0.0832,0.31698,0.0,0.0,0.0,0.44067,0.0,0.99509,0.0,0.0
0.3477,0.01001,0.00875,0.8853,0.00048,3.5966,0.83622,6.85587,0.68111,1.4027,0.01486,0.50776,0.55145,0.0,0.08113,0.33917,0.0,0.0,0.0,0.43759,0.0,0.90073,0.0,0.0
0.23473,0.0086,0.00887,0.92825,0.00051,3.51611,0.66215,7.48526,0.529,1.26156,0.01555,0.82632,0.27091,0.0,0.10672,0.55623,0.0,0.0,0.0,0.52426,0.0,0.74681,0.0,0.0
0.33466,0.01182,0.01095,0.89811,0.00045,3.60494,0.89327,6.03734,0.52772,1.19058,0.01301,0.57842,0.50035,0.0,0.06892,0.29576,0.0,0.0,0.0,0.44309,0.0,1.0,0.0,0.0
0.33033,0.00821,0.00941,0.91079,0.00052,3.63317,0.64985,7.53491,0.5389,1.33257,0.01488,0.831,0.24492,0.0,0.10937,0.58288,0.0,0.0,0.0,0.5205,0.0,0.77378,0.0,0.0
0.32591,0.0114,0.01021,0.91953,0.00039,3.3158,0.85851,4.72543,0.55005,1.0479,0.01318,0.6455,0.41497,0.0,0.09286,0.31698,0.0,0.0,0.0,0.45962,0.0,1.0,0.0,0.0
0.25994,0.00946,0.00937,0.93482,0.00048,3.68817,0.6167,7.72736,0.522,1.28787,0.01658,0.82632,0.23546,0.0,0.09809,0.62221,0.0,0.0,0.0,0.55474,0.0,0.77118,0.0,0.0
0.29798,0.00998,0.00962,0.89811,0.00048,3.38687,0.83765,5.83206,0.56427,1.31055,0.01329,0.53132,0.48829,0.0,0.08318,0.29059,0.0,0.0,0.0,0.43759,0.0,1.0,0.0,0.0
0.34307,0.01014,0.00773,0.84348,0.00049,3.49812,0.82303,5.63191,0.49362,1.30936,0.01318,0.56498,0.45248,0.0,0.09809,0.29989,0.0,0.0,0.0,0.44766,0.0,1.0,0.0,0.0
0.30443,0.00849,0.00935,0.87382,0.00051,2.95431,0.66426,8.24124,0.50037,1.28333,0.01583,0.82632,0.24346,0.0,0.11201,0.57312,0.0,0.0,0.0,0.59294,0.0,0.77118,0.0,0.0
0.29886,0.00881,0.00935,0.88366,0.00042,5.0,0.64985,8.78018,0.4962,0.99712,0.01147,0.7267,0.28593,0.0,0.10183,0.61258,0.0,0.0,0.0,0.36707,0.0,0.68272,0.0,0.0
0.32464,0.00894,0.00844,0.8641,0.00048,3.49812,0.83765,6.02514,0.56847,1.15573,0.01191,0.49986,0.53574,0.0,0.08322,0.43476,0.0,0.0,0.0,0.39995,0.0,0.7783,0.0,0.0
0.18958,0.00712,0.00747,0.92198,0.0004,3.40753,0.72853,9.06749,0.55373,1.32499,0.01666,0.60178,0.27269,0.0,0.10832,0.67222,0.0,0.0,0.0,0.63162,0.0,0.65153,0.0,0.0
0.32196,0.01017,0.00873,0.90016,0.00048,3.44774,0.80856,5.83206,0.57129,1.40181,0.01336,0.61546,0.50092,0.0,0.08322,0.30946,0.0,0.0,0.0,0.43793,0.0,0.99731,0.0,0.0
0.31637,0.00429,0.01168,0.90025,0.00048,2.75492,0.86299,6.54431,0.70846,1.80295,0.01293,0.62292,0.43613,0.0,0.09054,0.42372,0.0,0.0,0.0,0.38227,0.0,0.97279,0.0,0.0
0.29241,0.01174,0.00944,0.89779,0.00057,3.64013,0.83765,7.19411,0.56847,1.52259,0.01234,0.61352,0.45032,0.0,0.08322,0.27349,0.0,0.0,0.0,0.40904,0.0,0.90981,0.0,0.0
0.30314,0.01199,0.01059,0.89742,0.00047,3.53493,0.84523,6.13064,0.57471,1.21726,0.01355,0.603,0.46514,0.0,0.06813,0.31693,0.0,0.0,0.0,0.43248,0.0,0.96795,0.0,0.0
0.35814,0.00952,0.00874,0.90891,0.00048,4.12243,0.83765,7.95998,0.64885,1.66737,0.01565,0.74452,0.55218,0.0,0.11103,0.26026,0.0,0.0,0.0,0.43759,0.0,0.61586,0.0,0.0
0.31666,0.00785,0.00913,0.95567,0.00051,4.03023,0.64985,7.42554,0.52903,1.37991,0.01256,0.84433,0.24977,0.0,0.10227,0.48095,0.0,0.0,0.0,0.50539,0.0,0.77118,0.0,0.0
0.29715,0.0085,0.00935,0.90809,0.00051,3.57796,0.65334,7.5169,0.53563,1.34757,0.01491,0.8235,0.24999,0.0,0.10914,0.58288,0.0,0.0,0.0,0.52292,0.0,0.77118,0.0,0.0
0.25745,0.01014,0.00887,0.90016,0.00048,3.54927,0.80083,5.83206,0.56847,1.39252,0.01307,0.61078,0.48578,0.0,0.08419,0.31631,0.0,0.0,0.0,0.43651,0.0,1.0,0.0,0.0
0.34968,0.01059,0.0079,0.84807,0.00048,3.70288,0.63362,4.49871,0.56847,1.4027,0.01162,0.57901,0.52193,0.0,0.08297,0.40095,0.0,0.0,0.0,0.43759,0.0,1.0,0.0,0.0
