fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.208,0.0109,0.009,0.91692,0.00045,2.97676,0.95,8.80137,0.36692,2.53127,0.01792,0.6585,0.39684,0.0,0.10184,0.49146,0.0,0.0,0.0,0.55512,0.0,0.97195,0.0,0.0
0.26289,0.01,0.01022,0.92781,0.00048,3.06744,0.86414,7.86695,0.47352,1.44093,0.01524,0.69842,0.42053,0.0,0.10054,0.51318,0.0,0.0,0.0,0.5,0.0,0.97971,0.0,0.0
0.24952,0.00857,0.0087,0.93329,0.00048,3.1704,0.85802,8.80137,0.38857,1.73694,0.01519,0.65272,0.47191,0.0,0.09217,0.49243,0.0,0.0,0.0,0.55512,0.0,0.95581,0.0,0.0
0.18281,0.01001,0.00733,0.89755,0.00042,3.85462,0.88778,9.50434,0.35997,1.97516,0.01581,0.68474,0.44899,0.0,0.09217,0.54317,0.0,0.0,0.0,0.47593,0.0,1.0,0.0,0.0
0.3154,0.00846,0.00877,0.92615,0.00048,3.46387,0.85802,7.44952,0.41028,1.79723,0.01343,0.66863,0.43186,0.0,0.10049,0.50172,0.0,0.0,0.0,0.58615,0.0,0.97195,0.0,0.0
0.21091,0.00826,0.00815,0.94615,0.00048,3.1704,0.90217,7.88997,0.38777,1.98569,0.01375,0.6307,0.41174,0.0,0.09217,0.42672,0.0,0.0,0.0,0.55792,0.0,1.0,0.0,0.0
0.1456,0.00855,0.00845,0.96197,0.0005,3.51765,0.6222,11.18843,0.45841,2.26591,0.01464,0.6585,0.34951,0.0,0.0741,0.47544,0.0,0.0,0.0,0.52476,0.0,0.93271,0.0,0.0
0.32431,0.00823,0.00862,0.93927,0.00048,3.19048,0.92304,8.60719,0.38184,1.79001,0.01464,0.6585,0.44501,0.0,0.09085,0.47663,0.0,0.0,0.0,0.55512,0.0,0.96659,0.0,0.0
0.17665,0.01128,0.00872,0.9423,0.00048,3.04099,0.86799,7.62848,0.47052,1.5087,0.01561,0.69842,0.46285,0.0,0.11984,0.51327,0.0,0.0,0.0,0.4881,0.0,0.91644,0.0,0.0
0.27789,0.00857,0.00946,0.83734,0.0003,2.84968,0.73777,9.07706,0.44549,1.4552,0.01571,0.72904,0.50683,0.0,0.08749,0.4253,0.0,0.0,0.0,0.56324,0.0,0.82828,0.0,0.0
0.34375,0.00728,0.00856,0.89837,0.00058,3.46601,0.85802,8.80137,0.38594,2.0676,0.01712,0.6585,0.42089,0.0,0.0938,0.49146,0.0,0.0,0.0,0.47752,0.0,0.97732,0.0,0.0
0.36356,0.0087,0.01008,0.924,0.0006,4.28976,0.78217,8.70132,0.44698,2.17457,0.01051,0.6585,0.38697,0.0,0.0938,0.49146,0.0,0.0,0.0,0.47378,0.0,0.97732,0.0,0.0
0.18752,0.00806,0.0083,0.93019,0.00047,3.11395,0.8552,8.92805,0.3918,1.88205,0.01409,0.65987,0.42937,0.0,0.09217,0.49129,0.0,0.0,0.0,0.54057,0.0,1.0,0.0,0.0
0.43896,0.00898,0.00903,0.93532,0.0005,3.18357,0.89609,8.9341,0.37467,1.87512,0.01458,0.66774,0.42663,0.0,0.09217,0.49146,0.0,0.0,0.0,0.551,0.0,0.94206,0.0,0.0
0.15792,0.00907,0.00959,0.80124,0.00046,3.72451,0.89732,8.9341,0.32721,1.87512,0.01458,0.71488,0.52481,0.0,0.09217,0.53997,0.0,0.0,0.0,0.551,0.0,1.0,0.0,0.0
0.2491,0.00764,0.01075,0.93532,0.00035,3.68889,0.89609,7.74726,0.31631,1.87512,0.01458,0.55344,0.42663,0.0,0.08331,0.59983,0.0,0.0,0.0,0.56644,0.0,1.0,0.0,0.0
0.30567,0.00935,0.00732,0.83428,0.00043,4.03716,0.74828,7.94546,0.34488,2.04937,0.01214,0.53187,0.29638,0.0,0.08566,0.60947,0.0,0.0,0.0,0.63565,0.0,0.98367,0.0,0.0
0.26663,0.00867,0.00903,0.91603,0.00049,3.26763,0.95,8.9341,0.38006,1.94075,0.01478,0.66774,0.42531,0.0,0.09705,0.49146,0.0,0.0,0.0,0.551,0.0,0.93153,0.0,0.0
0.41925,0.00942,0.00743,0.86793,0.00052,5.0,0.68408,8.90537,0.44698,2.03056,0.00881,0.6585,0.29762,0.0,0.09661,0.51745,0.0,0.0,0.0,0.64803,0.0,0.98082,0.0,0.0
0.2973,0.00714,0.01121,0.96224,0.00069,5.0,0.78217,8.70132,0.44698,2.10776,0.01026,0.86469,0.4106,0.0,0.05798,0.48434,0.0,0.0,0.0,0.61209,0.0,0.94974,0.0,0.0
0.38737,0.00857,0.00751,0.90245,0.00048,3.1704,0.83479,8.461,0.38594,1.60204,0.01338,0.73081,0.43314,0.0,0.10423,0.50402,0.0,0.0,0.0,0.59656,0.0,0.91121,0.0,0.0
0.21984,0.00927,0.00922,0.93957,0.00049,3.24465,0.89609,8.86454,0.37467,1.89171,0.01406,0.66783,0.43652,0.0,0.09303,0.4942,0.0,0.0,0.0,0.5485,0.0,0.94931,0.0,0.0
0.22146,0.00976,0.00736,0.86793,0.00052,4.8958,0.69243,8.67363,0.43693,2.03056,0.00905,0.6585,0.29813,0.0,0.09782,0.52965,0.0,0.0,0.0,0.64366,0.0,0.98082,0.0,0.0
0.32313,0.00906,0.00739,0.86793,0.0005,5.0,0.63854,8.71911,0.44698,2.02291,0.00824,0.63436,0.30664,0.0,0.09661,0.51745,0.0,0.0,0.0,0.66404,0.0,0.98338,0.0,0.0
0.16653,0.00924,0.00781,0.86299,0.00054,4.67373,0.69319,9.23548,0.44557,2.03056,0.00846,0.66932,0.30766,0.0,0.09548,0.5071,0.0,0.0,0.0,0.70136,0.0,1.0,0.0,0.0
0.21858,0.00941,0.0074,0.86793,0.00052,4.97875,0.68145,8.85398,0.44523,2.04231,0.00884,0.65924,0.29567,0.0,0.09643,0.51745,0.0,0.0,0.0,0.64803,0.0,0.98234,0.0,0.0
0.23838,0.00888,0.00904,0.9425,0.0005,3.18357,0.89609,9.14159,0.38435,1.83925,0.01507,0.66873,0.42574,0.0,0.09217,0.48011,0.0,0.0,0.0,0.55084,0.0,0.92396,0.0,0.0
0.30863,0.00898,0.00906,0.93398,0.0005,3.18357,0.89609,8.9122,0.37577,1.86897,0.01458,0.67053,0.42457,0.0,0.09181,0.49146,0.0,0.0,0.0,0.55122,0.0,0.94137,0.0,0.0
0.21736,0.0088,0.00845,0.93019,0.00049,3.1624,0.8685,8.56892,0.39716,1.86516,0.01465,0.66422,0.43314,0.0,0.09431,0.49818,0.0,0.0,0.0,0.56348,0.0,0.97195,0.0,0.0
0.22717,0.01003,0.00958,0.9001,0.00048,3.12608,0.89609,8.70706,0.37467,1.81926,0.01406,0.64261,0.44021,0.0,0.09217,0.48079,0.0,0.0,0.0,0.53097,0.0,0.94762,0.0,0.0
0.25173,0.00898,0.00898,0.9459,0.0005,3.22746,0.86896,8.9341,0.38653,1.99089,0.01471,0.71561,0.41852,0.0,0.09116,0.52764,0.0,0.0,0.0,0.46715,0.0,0.94206,0.0,0.0
0.30711,0.00907,0.00969,0.88314,0.00053,2.88252,0.82722,5.78905,0.35915,2.23443,0.01592,0.71267,0.33611,0.0,0.10252,0.38214,0.0,0.0,0.0,0.47042,0.0,1.0,0.0,0.0
0.2348,0.01204,0.0073,0.85965,0.00052,4.50117,0.77001,8.91142,0.38828,2.16534,0.00895,0.6585,0.29762,0.0,0.10706,0.49599,0.0,0.0,0.0,0.72004,0.0,1.0,0.0,0.0
0.28722,0.00911,0.00845,0.94692,0.00045,3.22464,0.95,9.08405,0.42334,2.10235,0.01473,0.65312,0.47894,0.0,0.07505,0.40038,0.0,0.0,0.0,0.55512,0.0,1.0,0.0,0.0
0.34379,0.0089,0.00743,0.95769,0.00056,4.34095,0.61444,8.75035,0.39039,2.44179,0.01076,0.78107,0.3182,0.0,0.10442,0.66515,0.0,0.0,0.0,0.73902,0.0,1.0,0.0,0.0
0.19781,0.00969,0.00728,0.87267,0.00051,4.88622,0.69492,8.90537,0.44708,2.03978,0.00869,0.66891,0.29939,0.0,0.09661,0.51112,0.0,0.0,0.0,0.66312,0.0,0.97741,0.0,0.0
0.29496,0.00926,0.00718,0.86793,0.00051,5.0,0.70021,9.10808,0.46525,2.03056,0.00881,0.64196,0.28537,0.0,0.09808,0.51652,0.0,0.0,0.0,0.69907,0.0,0.98082,0.0,0.0
0.39596,0.00883,0.00743,0.89096,0.00048,5.0,0.77997,8.90537,0.44698,2.01837,0.00693,0.61884,0.29762,0.0,0.09661,0.58557,0.0,0.0,0.0,0.55306,0.0,1.0,0.0,0.0
0.3492,0.00816,0.00763,0.93514,0.00048,3.23832,0.85656,9.44864,0.38587,1.81413,0.01464,0.65263,0.43314,0.0,0.09217,0.4321,0.0,0.0,0.0,0.55212,0.0,0.95667,0.0,0.0
0.3207,0.00883,0.00743,0.89096,0.00048,4.93797,0.79413,8.86569,0.44698,1.97965,0.00675,0.61091,0.30339,0.0,0.09602,0.58885,0.0,0.0,0.0,0.55347,0.0,0.9775,0.0,0.0
0.37472,0.00857,0.00847,0.93039,0.00048,3.16326,0.85221,8.86473,0.38626,1.81962,0.01461,0.65622,0.43735,0.0,0.09241,0.49247,0.0,0.0,0.0,0.55129,0.0,0.97491,0.0,0.0
0.24723,0.00912,0.00712,0.91011,0.00045,5.0,0.40884,7.30742,0.41541,2.03056,0.00894,0.85293,0.30177,0.0,0.08199,0.57267,0.0,0.0,0.0,0.6492,0.0,1.0,0.0,0.0
0.28479,0.00873,0.00927,0.93023,0.00049,3.33979,0.89609,9.43836,0.3729,1.87512,0.01366,0.63451,0.44579,0.0,0.0943,0.45744,0.0,0.0,0.0,0.57518,0.0,0.94767,0.0,0.0
0.1944,0.00874,0.0065,0.86793,0.00052,5.0,0.81395,10.02387,0.44441,2.33984,0.0108,0.62106,0.27314,0.0,0.10663,0.39816,0.0,0.0,0.0,0.75038,0.0,1.0,0.0,0.0
0.18028,0.00933,0.00899,0.94119,0.00046,2.78824,0.90532,10.62477,0.41436,1.98705,0.01464,0.6585,0.40537,0.0,0.0803,0.47874,0.0,0.0,0.0,0.59029,0.0,1.0,0.0,0.0
0.18054,0.00831,0.00903,0.91672,0.00062,3.39729,0.82283,7.25406,0.40707,2.54608,0.01374,0.66774,0.48164,0.0,0.08828,0.53786,0.0,0.0,0.0,0.57117,0.0,0.8027,0.0,0.0
0.23535,0.00982,0.00743,0.85316,0.00056,4.73749,0.7932,9.18993,0.42106,1.99257,0.00904,0.65323,0.33044,0.0,0.09608,0.5515,0.0,0.0,0.0,0.64575,0.0,0.83155,0.0,0.0
0.27529,0.00792,0.01028,0.93896,0.0005,3.26169,0.91842,8.82335,0.31246,1.66551,0.0124,0.66774,0.44154,0.0,0.08965,0.48527,0.0,0.0,0.0,0.60191,0.0,1.0,0.0,0.0
0.28324,0.00859,0.00911,0.89028,0.00052,3.18357,0.88082,9.07295,0.37467,1.87512,0.01594,0.71848,0.48337,0.0,0.10022,0.53296,0.0,0.0,0.0,0.69694,0.0,0.93539,0.0,0.0
0.35197,0.00942,0.00743,0.83572,0.00064,5.0,0.68408,7.89682,0.44698,1.94724,0.00881,0.616,0.32684,0.0,0.1043,0.56712,0.0,0.0,0.0,0.80411,0.0,1.0,0.0,0.0
0.21233,0.00902,0.00998,0.95129,0.00048,2.94801,0.77044,8.9341,0.37093,1.87512,0.01458,0.62624,0.42663,0.0,0.08564,0.44641,0.0,0.0,0.0,0.53687,0.0,0.92031,0.0,0.0
0.17369,0.00862,0.00838,0.93019,0.00048,3.10313,0.85422,8.71934,0.3734,1.83623,0.01461,0.6368,0.44071,0.0,0.09526,0.50421,0.0,0.0,0.0,0.55292,0.0,0.97314,0.0,0.0
0.24617,0.00912,0.00903,0.94179,0.0005,3.25744,0.90234,8.75857,0.3638,1.87512,0.01458,0.59616,0.43384,0.0,0.10002,0.45454,0.0,0.0,0.0,0.551,0.0,0.95268,0.0,0.0
0.24324,0.00799,0.00703,0.98,0.00043,3.52391,0.95,8.9341,0.31852,1.93162,0.01458,0.66774,0.5503,0.0,0.1034,0.507,0.0,0.0,0.0,0.551,0.0,1.0,0.0,0.0
0.34985,0.00754,0.0094,0.93532,0.00042,3.14136,0.89609,6.68983,0.37467,1.84988,0.01761,0.64182,0.42663,0.0,0.09656,0.49146,0.0,0.0,0.0,0.54624,0.0,0.8796,0.0,0.0
0.19649,0.00935,0.00743,0.8703,0.00052,4.65708,0.71182,8.58071,0.44698,2.03978,0.00931,0.69634,0.27311,0.0,0.09145,0.47646,0.0,0.0,0.0,0.55544,0.0,0.98082,0.0,0.0
0.42472,0.00898,0.00788,0.89922,0.00046,2.49549,0.57549,7.49344,0.37467,1.76893,0.01365,0.76662,0.41791,0.0,0.08505,0.51858,0.0,0.0,0.0,0.551,0.0,1.0,0.0,0.0
0.14522,0.00942,0.00567,0.8963,0.00069,5.0,0.80138,10.88918,0.32031,2.27913,0.00523,0.50237,0.26838,0.0,0.12811,0.62867,0.0,0.0,0.0,0.64803,0.0,0.93054,0.0,0.0
0.35166,0.00882,0.00847,0.93325,0.00051,3.1829,0.88759,9.61902,0.35798,1.87512,0.01458,0.6662,0.44174,0.0,0.09217,0.51807,0.0,0.0,0.0,0.56602,0.0,0.96932,0.0,0.0
0.17981,0.00608,0.0082,0.92785,0.00051,3.18357,0.846,9.79522,0.45904,1.99288,0.01496,0.49737,0.4231,0.0,0.06816,0.53044,0.0,0.0,0.0,0.61616,0.0,0.96765,0.0,0.0
0.27524,0.00874,0.00803,0.89829,0.00047,2.49549,0.58396,7.33867,0.37467,1.76893,0.01373,0.76982,0.4127,0.0,0.08522,0.52037,0.0,0.0,0.0,0.53791,0.0,1.0,0.0,0.0
0.22678,0.00859,0.00798,0.90271,0.00046,2.42704,0.5787,7.49344,0.37956,1.84954,0.0142,0.76305,0.42025,0.0,0.08505,0.5208,0.0,0.0,0.0,0.5739,0.0,0.95755,0.0,0.0
0.15404,0.01045,0.00989,0.92646,0.00052,3.18357,0.95,8.37579,0.31897,1.8847,0.01581,0.66774,0.39045,0.0,0.09039,0.46296,0.0,0.0,0.0,0.53016,0.0,0.94206,0.0,0.0
0.15383,0.00913,0.00713,0.86845,0.00052,4.87831,0.66957,8.80282,0.44752,1.97083,0.00875,0.65271,0.3089,0.0,0.10071,0.48849,0.0,0.0,0.0,0.65904,0.0,0.98082,0.0,0.0
0.24574,0.00897,0.00778,0.89754,0.00047,2.48916,0.57549,7.63115,0.37454,1.75551,0.01367,0.75756,0.40863,0.0,0.08491,0.51858,0.0,0.0,0.0,0.54462,0.0,1.0,0.0,0.0
0.2992,0.00908,0.00743,0.86793,0.00053,5.0,0.67987,8.7805,0.45397,2.05346,0.00881,0.64043,0.28669,0.0,0.09036,0.52992,0.0,0.0,0.0,0.64803,0.0,0.98579,0.0,0.0
0.16255,0.00755,0.00848,0.76984,0.00043,2.75883,0.60598,5.79424,0.40449,1.79886,0.01449,0.78884,0.23639,0.0,0.07528,0.34478,0.0,0.0,0.0,0.551,0.0,1.0,0.0,0.0
0.18628,0.00898,0.00803,0.89285,0.00047,3.03107,0.8716,8.9341,0.37467,1.61801,0.01107,0.63431,0.47236,0.0,0.08842,0.56368,0.0,0.0,0.0,0.551,0.0,0.99148,0.0,0.0
0.18611,0.00747,0.0051,0.86152,0.00064,4.60127,0.64901,10.31405,0.45726,2.03056,0.00881,0.73098,0.23855,0.0,0.09699,0.58283,0.0,0.0,0.0,0.47779,0.0,1.0,0.0,0.0
0.21994,0.00783,0.00817,0.93486,0.00049,2.80183,0.57549,7.07956,0.4979,2.13993,0.01692,0.77975,0.38948,0.0,0.09307,0.58258,0.0,0.0,0.0,0.5257,0.0,0.86132,0.0,0.0
0.24934,0.00855,0.00845,0.93019,0.00048,3.1704,0.667,8.55628,0.38594,2.38372,0.0157,0.7083,0.33689,0.0,0.0678,0.5186,0.0,0.0,0.0,0.55512,0.0,1.0,0.0,0.0
0.32297,0.00857,0.00845,0.93025,0.00048,3.17284,0.85802,8.80137,0.38601,1.82154,0.01464,0.65812,0.43303,0.0,0.0922,0.49161,0.0,0.0,0.0,0.55471,0.0,0.97162,0.0,0.0
0.12662,0.00962,0.00967,0.96028,0.00043,3.09359,0.89609,9.49021,0.27128,2.00432,0.01431,0.69402,0.4741,0.0,0.08751,0.5189,0.0,0.0,0.0,0.54507,0.0,0.90558,0.0,0.0
0.25985,0.00977,0.00875,0.92547,0.00052,5.0,0.86315,9.39626,0.33814,1.81046,0.01073,0.78609,0.25538,0.0,0.10783,0.46198,0.0,0.0,0.0,0.70548,0.0,0.95907,0.0,0.0
0.26075,0.0048,0.00999,0.93102,0.00038,2.06518,0.51176,7.49344,0.35348,1.88716,0.01365,0.62945,0.41791,0.0,0.07265,0.65494,0.0,0.0,0.0,0.551,0.0,1.0,0.0,0.0
0.31708,0.00888,0.00721,0.89404,0.00044,2.74749,0.70717,7.23001,0.38459,1.88946,0.01342,0.81131,0.42094,0.0,0.07079,0.51858,0.0,0.0,0.0,0.58835,0.0,0.97893,0.0,0.0
0.17067,0.00896,0.0061,0.84606,0.00051,5.0,0.68408,8.90537,0.4536,1.88787,0.00767,0.6585,0.29762,0.0,0.09775,0.58093,0.0,0.0,0.0,0.62585,0.0,1.0,0.0,0.0
0.22433,0.00952,0.00765,0.89922,0.00046,2.69258,0.65956,9.00454,0.41679,1.50359,0.01365,0.75364,0.40382,0.0,0.08768,0.42533,0.0,0.0,0.0,0.6087,0.0,0.81863,0.0,0.0
0.28843,0.00892,0.00903,0.93099,0.0005,3.18357,0.88118,8.9341,0.37907,1.93295,0.01441,0.66065,0.42522,0.0,0.09358,0.49192,0.0,0.0,0.0,0.551,0.0,0.96771,0.0,0.0
0.15117,0.00743,0.00693,0.85362,0.00051,5.0,0.61983,9.54057,0.54438,2.63081,0.00564,0.64326,0.2828,0.0,0.1078,0.47282,0.0,0.0,0.0,0.81667,0.0,1.0,0.0,0.0
0.14166,0.0084,0.00787,0.84159,0.00046,2.49549,0.57549,4.67382,0.28654,2.34496,0.01223,0.76583,0.4595,0.0,0.07245,0.49005,0.0,0.0,0.0,0.43012,0.0,1.0,0.0,0.0
0.41538,0.00898,0.00791,0.89911,0.00046,2.49549,0.57549,7.49791,0.37467,1.77347,0.01367,0.76662,0.41791,0.0,0.0849,0.51837,0.0,0.0,0.0,0.55168,0.0,0.9985,0.0,0.0
0.25226,0.00748,0.00788,0.88673,0.0005,2.8214,0.95,7.71742,0.48043,1.42683,0.01389,0.60405,0.38798,0.0,0.09217,0.56506,0.0,0.0,0.0,0.58686,0.0,0.99104,0.0,0.0
0.28982,0.00722,0.00903,0.90227,0.00055,3.5582,0.95,9.32913,0.41411,1.82069,0.01458,0.55812,0.5006,0.0,0.09217,0.56189,0.0,0.0,0.0,0.49047,0.0,1.0,0.0,0.0
0.12821,0.0125,0.00543,0.89612,0.00052,5.0,0.63731,9.31049,0.57848,2.03056,0.00748,0.6585,0.40404,0.0,0.09661,0.57127,0.0,0.0,0.0,0.57511,0.0,1.0,0.0,0.0
0.22715,0.00908,0.00903,0.94327,0.0005,3.18357,0.89609,8.9341,0.37994,1.8677,0.01458,0.67099,0.41555,0.0,0.09208,0.48368,0.0,0.0,0.0,0.551,0.0,0.94041,0.0,0.0
0.30429,0.00868,0.00708,0.89017,0.00045,3.00371,0.89609,8.64785,0.37467,1.87512,0.01576,0.63858,0.44603,0.0,0.10033,0.49146,0.0,0.0,0.0,0.69178,0.0,0.68687,0.0,0.0
0.45799,0.00942,0.00734,0.86793,0.00038,5.0,0.67091,11.83855,0.46844,1.96108,0.01061,0.80437,0.29181,0.0,0.08431,0.58019,0.0,0.0,0.0,0.58312,0.0,0.8322,0.0,0.0
0.15293,0.00877,0.00995,0.93301,0.00049,3.57224,0.86571,8.80599,0.37467,1.87512,0.01458,0.64276,0.45687,0.0,0.09217,0.5154,0.0,0.0,0.0,0.551,0.0,0.94334,0.0,0.0
0.15387,0.00981,0.00903,0.96937,0.00053,2.47632,0.95,9.26659,0.37467,1.68014,0.01458,0.66774,0.47205,0.0,0.09217,0.35208,0.0,0.0,0.0,0.49102,0.0,0.7165,0.0,0.0
0.30322,0.00959,0.00704,0.82225,0.00062,4.40485,0.68408,10.10263,0.47311,2.17666,0.00716,0.59201,0.28668,0.0,0.10001,0.54586,0.0,0.0,0.0,0.64803,0.0,1.0,0.0,0.0
0.209,0.00942,0.00521,0.87195,0.00035,5.0,0.56667,10.63928,0.39327,1.91138,0.0131,0.9,0.28224,0.0,0.09675,0.57492,0.0,0.0,0.0,0.58312,0.0,0.55915,0.0,0.0
0.26875,0.00959,0.00959,0.86616,0.00044,2.9111,0.55354,7.74235,0.37467,1.40854,0.01365,0.84071,0.47668,0.0,0.08505,0.48857,0.0,0.0,0.0,0.6473,0.0,1.0,0.0,0.0
0.42173,0.00917,0.008,0.86793,0.00036,4.94946,0.61894,11.75369,0.42491,1.88763,0.01,0.77838,0.29181,0.0,0.08468,0.5216,0.0,0.0,0.0,0.61782,0.0,0.86562,0.0,0.0
0.15741,0.00944,0.00738,0.86238,0.00039,5.0,0.59391,12.39799,0.4649,2.0037,0.0103,0.77813,0.29916,0.0,0.08431,0.59762,0.0,0.0,0.0,0.55231,0.0,0.85793,0.0,0.0
0.38914,0.00981,0.00718,0.89287,0.00044,2.57113,0.58586,6.13079,0.42343,1.77818,0.01318,0.83889,0.41791,0.0,0.0917,0.51858,0.0,0.0,0.0,0.57695,0.0,1.0,0.0,0.0
0.17823,0.00998,0.00791,0.87718,0.00036,5.0,0.73367,10.94208,0.40775,2.18464,0.01061,0.77894,0.3139,0.0,0.08314,0.59614,0.0,0.0,0.0,0.53931,0.0,0.8322,0.0,0.0
0.2179,0.00967,0.00903,0.91672,0.0005,2.94398,0.92927,8.64583,0.36533,2.17444,0.0135,0.66805,0.42398,0.0,0.09217,0.47204,0.0,0.0,0.0,0.54056,0.0,0.94206,0.0,0.0
0.24284,0.00976,0.00761,0.86793,0.00042,5.0,0.68086,11.83855,0.43248,1.96108,0.01091,0.73703,0.29464,0.0,0.08278,0.58019,0.0,0.0,0.0,0.56929,0.0,0.84791,0.0,0.0
0.2648,0.01031,0.00907,0.84598,0.00042,5.0,0.67091,12.90143,0.50619,1.85244,0.01217,0.82635,0.33956,0.0,0.07713,0.57848,0.0,0.0,0.0,0.63528,0.0,0.83201,0.0,0.0
0.28796,0.00968,0.00745,0.86655,0.00037,5.0,0.7185,11.70383,0.47906,2.01883,0.01039,0.7779,0.30095,0.0,0.08091,0.55784,0.0,0.0,0.0,0.62856,0.0,0.88832,0.0,0.0
0.16957,0.00902,0.0052,0.86793,0.00041,5.0,0.67091,11.83855,0.45658,2.10313,0.01061,0.83947,0.30701,0.0,0.08348,0.48159,0.0,0.0,0.0,0.49765,0.0,0.78692,0.0,0.0
0.17185,0.00848,0.00613,0.85038,0.00041,4.87788,0.67091,10.99192,0.53981,2.22333,0.0113,0.69614,0.37448,0.0,0.09808,0.54622,0.0,0.0,0.0,0.66072,0.0,0.76687,0.0,0.0
0.34143,0.00956,0.00734,0.86925,0.00038,5.0,0.67091,12.229,0.46463,1.91868,0.01108,0.80437,0.29785,0.0,0.08114,0.58474,0.0,0.0,0.0,0.59887,0.0,0.8322,0.0,0.0
0.412,0.00822,0.00752,0.89942,0.0005,2.28163,0.95,9.2064,0.4131,1.6487,0.01445,0.66774,0.43461,0.0,0.11653,0.44274,0.0,0.0,0.0,0.551,0.0,0.82832,0.0,0.0
0.30325,0.00877,0.00862,0.9427,0.0005,3.02046,0.84737,8.81131,0.38799,2.22097,0.01444,0.88769,0.4403,0.0,0.09217,0.49146,0.0,0.0,0.0,0.4728,0.0,1.0,0.0,0.0
0.14336,0.00942,0.00763,0.83792,0.00049,5.0,0.80598,8.47015,0.46844,2.05353,0.00921,0.80437,0.30969,0.0,0.11606,0.54777,0.0,0.0,0.0,0.78552,0.0,0.8322,0.0,0.0
0.30547,0.01045,0.00804,0.879,0.00041,5.0,0.6617,9.93923,0.44411,1.91906,0.0104,0.78327,0.29181,0.0,0.08435,0.58019,0.0,0.0,0.0,0.51045,0.0,0.79799,0.0,0.0
0.15141,0.00909,0.00903,0.93512,0.00052,3.11624,0.86445,8.28355,0.37467,1.96568,0.01561,0.71684,0.46049,0.0,0.0872,0.54442,0.0,0.0,0.0,0.52074,0.0,0.94206,0.0,0.0
0.22626,0.00926,0.00753,0.86793,0.00039,5.0,0.64119,11.65513,0.46844,2.05436,0.01061,0.88901,0.29929,0.0,0.09682,0.58019,0.0,0.0,0.0,0.58312,0.0,0.85681,0.0,0.0
0.17587,0.00949,0.0087,0.93532,0.0005,3.38334,0.95,8.9341,0.37168,1.87512,0.01384,0.61615,0.4814,0.0,0.11173,0.45072,0.0,0.0,0.0,0.56821,0.0,1.0,0.0,0.0
0.3394,0.0084,0.00895,0.93532,0.0005,3.30885,0.88193,9.09568,0.33987,1.93161,0.01594,0.68863,0.46747,0.0,0.09217,0.49109,0.0,0.0,0.0,0.4978,0.0,1.0,0.0,0.0
0.38271,0.00849,0.00941,0.93532,0.00046,2.67472,0.89296,8.9341,0.37314,1.91575,0.01311,0.66774,0.48845,0.0,0.10605,0.4512,0.0,0.0,0.0,0.5499,0.0,1.0,0.0,0.0
