fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.35035,0.00905,0.0105,0.95769,0.00062,2.09678,0.74584,7.00043,0.55192,1.45552,0.01235,0.66161,0.43182,0.0,0.06969,0.54713,0.0,0.0,0.0,0.50001,0.0,0.91634,0.0,0.0
0.32783,0.01264,0.01182,0.937,0.0005,2.24771,0.85829,5.74376,0.5,2.08755,0.015,0.51447,0.37723,0.0,0.08853,0.5,0.0,0.0,0.0,0.52114,0.0,1.0,0.0,0.0
0.36179,0.00905,0.0108,0.93836,0.00051,2.13998,0.67641,7.4518,0.56983,1.27318,0.01202,0.65184,0.4383,0.0,0.08839,0.48351,0.0,0.0,0.0,0.52673,0.0,0.95899,0.0,0.0
0.33362,0.00876,0.01199,0.96694,0.00046,2.44547,0.71591,7.66817,0.5016,1.2495,0.01453,0.67946,0.43312,0.0,0.11337,0.47465,0.0,0.0,0.0,0.43919,0.0,1.0,0.0,0.0
0.34463,0.01,0.01,0.9409,0.00057,2.66503,0.8,5.89485,0.5,1.59418,0.015,0.63745,0.47999,0.0,0.11943,0.6408,0.0,0.0,0.0,0.44595,0.0,0.78659,0.0,0.0
0.33693,0.00905,0.0108,0.93836,0.00052,2.55982,0.74833,7.16291,0.56997,1.34025,0.01398,0.67946,0.44158,0.0,0.09685,0.49443,0.0,0.0,0.0,0.48988,0.0,0.99028,0.0,0.0
0.35421,0.01,0.01042,0.937,0.0005,3.26678,0.75695,7.5,0.48643,1.55804,0.01651,0.7,0.28856,0.0,0.09817,0.48301,0.0,0.0,0.0,0.56825,0.0,1.0,0.0,0.0
0.33815,0.00993,0.00993,0.937,0.00051,3.06652,0.8,7.30801,0.52272,1.48295,0.01465,0.70604,0.4,0.0,0.10035,0.4977,0.0,0.0,0.0,0.48972,0.0,0.96858,0.0,0.0
0.34966,0.00905,0.01075,0.93599,0.00052,2.62044,0.78463,6.77533,0.55192,1.33366,0.01417,0.69869,0.43182,0.0,0.09465,0.49096,0.0,0.0,0.0,0.47768,0.0,0.99199,0.0,0.0
0.3248,0.00891,0.00806,0.97009,0.00042,2.97691,0.63868,7.5,0.34576,1.27971,0.0156,0.6806,0.4,0.0,0.09727,0.5,0.0,0.0,0.0,0.40004,0.0,1.0,0.0,0.0
0.32082,0.00905,0.01075,0.89885,0.00051,1.8123,0.81974,6.91489,0.46053,1.96157,0.01397,0.66161,0.38194,0.0,0.13162,0.5,0.0,0.0,0.0,0.57486,0.0,1.0,0.0,0.0
0.37518,0.00905,0.0108,0.89915,0.00052,2.36144,0.74584,7.48373,0.54543,1.42212,0.01444,0.62489,0.42008,0.0,0.0922,0.49036,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.35209,0.00825,0.00995,0.89915,0.00037,1.77452,0.74584,11.91041,0.5583,1.65005,0.01185,0.5277,0.57639,0.0,0.11975,0.49036,0.0,0.0,0.0,0.44759,0.0,0.96838,0.0,0.0
0.33336,0.00878,0.00829,0.96525,0.00051,3.35418,0.8,8.52975,0.33978,0.75702,0.01635,0.72673,0.34982,0.0,0.11337,0.4374,0.0,0.0,0.0,0.44678,0.0,1.0,0.0,0.0
0.3177,0.00986,0.01,0.92256,0.00049,2.35063,0.74737,7.91941,0.50058,1.53834,0.0118,0.75158,0.44846,0.0,0.11287,0.57575,0.0,0.0,0.0,0.53928,0.0,1.0,0.0,0.0
0.33735,0.00905,0.00865,0.94483,0.00052,2.42175,0.74676,8.98274,0.49494,1.04501,0.01459,0.62489,0.42008,0.0,0.09771,0.461,0.0,0.0,0.0,0.43497,0.0,0.97067,0.0,0.0
0.33412,0.00872,0.01037,0.97219,0.00052,2.04623,0.69876,7.1475,0.65292,1.32648,0.01398,0.47118,0.567,0.0,0.09889,0.52168,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.3375,0.00845,0.00973,0.89236,0.00062,2.74938,0.79925,7.20337,0.54329,1.49598,0.01608,0.76349,0.42008,0.0,0.08015,0.49547,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.32517,0.00969,0.0108,0.93394,0.0005,2.38785,0.75548,6.33699,0.63433,1.5438,0.01747,0.64207,0.43591,0.0,0.1306,0.49596,0.0,0.0,0.0,0.43736,0.0,0.91068,0.0,0.0
0.32362,0.00905,0.01078,0.89915,0.00052,2.37451,0.74584,7.56166,0.54184,1.42212,0.01448,0.62783,0.42008,0.0,0.0922,0.48594,0.0,0.0,0.0,0.48699,0.0,1.0,0.0,0.0
0.35212,0.00905,0.01044,0.89915,0.00049,2.09523,0.70875,7.48373,0.54875,1.42212,0.01278,0.59251,0.43609,0.0,0.0922,0.56007,0.0,0.0,0.0,0.59165,0.0,0.97069,0.0,0.0
0.34522,0.00914,0.01061,0.94061,0.00034,3.0,0.90687,7.05804,0.49225,1.2379,0.015,0.49882,0.47438,0.0,0.1387,0.52634,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
0.32344,0.00743,0.01263,0.93836,0.00055,2.93092,0.85446,8.01289,0.6921,1.3019,0.01398,0.6659,0.4383,0.0,0.09656,0.57899,0.0,0.0,0.0,0.54241,0.0,0.81574,0.0,0.0
0.33016,0.00851,0.01122,0.89915,0.00052,2.39963,0.74584,7.48373,0.54614,1.52656,0.01444,0.68324,0.48058,0.0,0.0959,0.60594,0.0,0.0,0.0,0.56567,0.0,1.0,0.0,0.0
0.36006,0.01152,0.0119,0.93099,0.00051,2.53165,0.8,7.5,0.5,1.25942,0.0143,0.65858,0.4,0.0,0.1,0.35347,0.0,0.0,0.0,0.4475,0.0,1.0,0.0,0.0
0.31336,0.00955,0.0108,0.95697,0.0005,3.0,0.95,6.81847,0.54989,1.29604,0.01142,0.7,0.3667,0.0,0.11149,0.56594,0.0,0.0,0.0,0.57394,0.0,0.79519,0.0,0.0
0.33165,0.00933,0.01032,0.91074,0.00051,2.34342,0.76252,7.96826,0.54543,1.4613,0.01419,0.62179,0.42008,0.0,0.09671,0.50163,0.0,0.0,0.0,0.49938,0.0,1.0,0.0,0.0
0.36808,0.00936,0.00896,0.82581,0.00047,2.56683,0.74584,7.51061,0.48556,1.61409,0.01444,0.64129,0.46643,0.0,0.11523,0.49036,0.0,0.0,0.0,0.57808,0.0,0.92156,0.0,0.0
0.35154,0.008,0.01013,0.937,0.00046,2.69917,0.86544,7.60267,0.5,1.31828,0.01314,0.72153,0.39615,0.0,0.09402,0.47577,0.0,0.0,0.0,0.53243,0.0,1.0,0.0,0.0
0.35939,0.00905,0.0108,0.89855,0.00052,2.36205,0.74741,7.48435,0.55109,1.42909,0.01446,0.62489,0.42008,0.0,0.09281,0.49036,0.0,0.0,0.0,0.48887,0.0,0.9997,0.0,0.0
0.3615,0.00905,0.01139,0.94125,0.00043,3.13285,0.58981,4.5941,0.56983,1.86016,0.01028,0.66518,0.42904,0.0,0.09656,0.54042,0.0,0.0,0.0,0.64664,0.0,1.0,0.0,0.0
0.32942,0.00842,0.00995,0.8665,0.00058,2.36144,0.56172,5.20444,0.54543,1.01042,0.01604,0.68777,0.42008,0.0,0.07314,0.5997,0.0,0.0,0.0,0.57767,0.0,0.8594,0.0,0.0
0.35258,0.00905,0.01258,0.89915,0.00052,2.36144,0.74584,7.48373,0.6202,1.61933,0.01189,0.55442,0.50293,0.0,0.07869,0.55365,0.0,0.0,0.0,0.42765,0.0,0.71913,0.0,0.0
0.36277,0.00822,0.01022,0.90421,0.00054,2.20129,0.76048,7.71806,0.52441,1.41724,0.01518,0.65976,0.42008,0.0,0.08179,0.45739,0.0,0.0,0.0,0.40893,0.0,1.0,0.0,0.0
0.33789,0.00905,0.01064,0.89169,0.00055,2.56336,0.74584,7.78731,0.53886,1.21769,0.01357,0.57312,0.37851,0.0,0.09334,0.44602,0.0,0.0,0.0,0.49163,0.0,0.9912,0.0,0.0
0.34907,0.01015,0.0108,0.90077,0.00048,2.25683,0.72631,6.64239,0.56983,1.33437,0.01476,0.67946,0.4383,0.0,0.07785,0.49596,0.0,0.0,0.0,0.62376,0.0,1.0,0.0,0.0
0.34064,0.00905,0.0108,0.89904,0.00052,2.35567,0.74584,7.48664,0.54618,1.41838,0.01444,0.62403,0.41987,0.0,0.09194,0.48977,0.0,0.0,0.0,0.49173,0.0,1.0,0.0,0.0
0.34409,0.0107,0.01154,0.85804,0.00063,2.56022,0.69722,7.71181,0.65296,1.80434,0.01141,0.57795,0.4383,0.0,0.10025,0.53639,0.0,0.0,0.0,0.62135,0.0,0.65711,0.0,0.0
0.32173,0.01014,0.01099,0.937,0.00038,2.91128,0.95,7.77138,0.40348,1.05895,0.01807,0.66614,0.44332,0.0,0.10741,0.45685,0.0,0.0,0.0,0.56771,0.0,0.56006,0.0,0.0
0.34184,0.00993,0.01,0.9347,0.0005,3.0,0.90202,7.34279,0.5,1.5,0.0129,0.75414,0.44131,0.0,0.09913,0.5471,0.0,0.0,0.0,0.49258,0.0,0.99711,0.0,0.0
0.3599,0.00905,0.01119,0.93259,0.00049,2.45047,0.69271,7.1475,0.48329,1.16556,0.01511,0.6952,0.43374,0.0,0.09269,0.48816,0.0,0.0,0.0,0.5422,0.0,1.0,0.0,0.0
0.35658,0.0106,0.01,0.95057,0.00052,3.00686,0.8,7.099,0.49979,1.5,0.01537,0.68387,0.39471,0.0,0.1,0.5,0.0,0.0,0.0,0.45686,0.0,0.96673,0.0,0.0
0.3438,0.01,0.00908,0.93884,0.00059,2.92767,0.76607,7.39415,0.45947,1.52996,0.01622,0.67986,0.45115,0.0,0.09551,0.52752,0.0,0.0,0.0,0.4238,0.0,0.85094,0.0,0.0
0.3582,0.00906,0.0108,0.89091,0.00051,2.13041,0.72897,7.91877,0.59567,1.42212,0.01748,0.63238,0.35207,0.0,0.0927,0.53638,0.0,0.0,0.0,0.49163,0.0,0.95725,0.0,0.0
0.33323,0.00869,0.01066,0.91415,0.0005,2.36144,0.74584,7.48373,0.55505,1.40976,0.01318,0.60816,0.42687,0.0,0.08938,0.47419,0.0,0.0,0.0,0.52156,0.0,1.0,0.0,0.0
0.36852,0.00905,0.00974,0.88009,0.00052,2.55294,0.71031,6.52406,0.61099,1.08796,0.01423,0.67946,0.42308,0.0,0.09419,0.49596,0.0,0.0,0.0,0.65675,0.0,0.78947,0.0,0.0
0.33077,0.01023,0.00963,0.93927,0.0005,3.1313,0.8264,7.87517,0.5,1.56868,0.01618,0.76348,0.4,0.0,0.10283,0.5082,0.0,0.0,0.0,0.5087,0.0,0.9966,0.0,0.0
0.33923,0.00928,0.01019,0.87685,0.0005,3.44293,0.81814,7.73038,0.52257,1.5,0.01485,0.70848,0.4452,0.0,0.1043,0.5,0.0,0.0,0.0,0.54366,0.0,0.97524,0.0,0.0
0.36383,0.00905,0.0108,0.87278,0.00057,2.36144,0.68768,5.86954,0.45498,1.24753,0.01432,0.62489,0.42008,0.0,0.09124,0.33986,0.0,0.0,0.0,0.58975,0.0,1.0,0.0,0.0
0.35499,0.00889,0.009,0.89915,0.00065,2.54513,0.49155,6.65686,0.54543,1.42212,0.01544,0.4888,0.45232,0.0,0.0922,0.53068,0.0,0.0,0.0,0.50632,0.0,1.0,0.0,0.0
0.36019,0.00608,0.01163,0.86006,0.00057,2.32181,0.95,7.48373,0.47525,1.18368,0.01936,0.42189,0.43566,0.0,0.0922,0.53342,0.0,0.0,0.0,0.52871,0.0,0.87717,0.0,0.0
0.36266,0.00769,0.00871,0.89915,0.00062,2.04629,0.74584,7.90581,0.53157,1.41954,0.01377,0.62489,0.32253,0.0,0.09902,0.48825,0.0,0.0,0.0,0.52932,0.0,1.0,0.0,0.0
0.35317,0.00885,0.00989,0.93041,0.00053,2.8257,0.74584,7.1475,0.59465,1.33759,0.01398,0.70304,0.40512,0.0,0.0797,0.49596,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.3496,0.00905,0.0121,0.91071,0.00052,2.60357,0.73873,7.48373,0.54543,1.42268,0.01446,0.6711,0.40091,0.0,0.09987,0.5515,0.0,0.0,0.0,0.50245,0.0,1.0,0.0,0.0
0.31366,0.01158,0.01054,0.937,0.0005,2.92536,0.88624,7.5,0.47427,1.5,0.01587,0.67178,0.37916,0.0,0.10334,0.5,0.0,0.0,0.0,0.46513,0.0,1.0,0.0,0.0
0.35824,0.00931,0.01048,0.93019,0.00046,2.521,0.84504,8.16283,0.5116,1.58907,0.01327,0.62489,0.4673,0.0,0.08783,0.46943,0.0,0.0,0.0,0.46557,0.0,1.0,0.0,0.0
0.34347,0.01035,0.01,0.937,0.0005,3.13002,0.81243,7.41596,0.5,1.38671,0.01521,0.73614,0.4,0.0,0.1025,0.48856,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
0.36003,0.00905,0.01093,0.90109,0.00051,2.38336,0.74584,7.48373,0.54286,1.40989,0.01445,0.62104,0.42504,0.0,0.09295,0.49036,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.35105,0.01,0.00988,0.94124,0.0005,3.0,0.8,7.5,0.48242,1.48211,0.01491,0.7,0.4019,0.0,0.09737,0.5,0.0,0.0,0.0,0.50746,0.0,1.0,0.0,0.0
0.35398,0.00936,0.01,0.96714,0.0005,3.03439,0.84235,7.7707,0.52604,1.5058,0.01505,0.7,0.40486,0.0,0.09787,0.44916,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
0.32382,0.00889,0.01117,0.92871,0.00052,2.29365,0.80848,7.50225,0.539,1.41812,0.01435,0.61444,0.3991,0.0,0.09086,0.4915,0.0,0.0,0.0,0.4632,0.0,1.0,0.0,0.0
0.35819,0.00848,0.01071,0.92573,0.00062,2.97712,0.48537,7.80658,0.68417,1.39287,0.0177,0.42309,0.46979,0.0,0.10226,0.48595,0.0,0.0,0.0,0.47683,0.0,1.0,0.0,0.0
0.32909,0.0081,0.01135,0.90323,0.00039,2.467,0.75225,7.15053,0.47875,1.35321,0.01816,0.69142,0.47137,0.0,0.11999,0.51982,0.0,0.0,0.0,0.60311,0.0,1.0,0.0,0.0
0.36467,0.00871,0.0108,0.88513,0.00052,2.78814,0.82556,7.78244,0.4462,1.07887,0.01293,0.46067,0.45877,0.0,0.0922,0.46114,0.0,0.0,0.0,0.49112,0.0,0.939,0.0,0.0
0.34929,0.00991,0.00989,0.92834,0.00038,2.21484,0.8,7.82851,0.51893,1.51486,0.01484,0.76159,0.48112,0.0,0.09721,0.45432,0.0,0.0,0.0,0.5,0.0,0.65704,0.0,0.0
0.35465,0.01002,0.00939,0.95651,0.0005,3.00497,0.88569,7.6157,0.5,1.39329,0.01545,0.7075,0.37928,0.0,0.1,0.55389,0.0,0.0,0.0,0.53089,0.0,1.0,0.0,0.0
0.34587,0.0088,0.01033,0.92765,0.00052,2.59779,0.71967,7.1475,0.55515,1.31541,0.01378,0.68768,0.45342,0.0,0.09656,0.50368,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.36334,0.00905,0.0108,0.91155,0.00053,2.58979,0.69824,7.33648,0.60591,1.33437,0.01604,0.67946,0.47976,0.0,0.08867,0.48815,0.0,0.0,0.0,0.49163,0.0,0.95003,0.0,0.0
0.34177,0.01225,0.00948,0.96592,0.0005,2.91151,0.8,6.89184,0.46836,1.28058,0.01298,0.58937,0.4,0.0,0.09214,0.5,0.0,0.0,0.0,0.52897,0.0,1.0,0.0,0.0
0.3627,0.00918,0.0108,0.93836,0.00051,2.56022,0.70654,7.1475,0.57876,1.32623,0.01396,0.67108,0.433,0.0,0.09397,0.48537,0.0,0.0,0.0,0.47809,0.0,1.0,0.0,0.0
0.36483,0.00755,0.01143,0.9347,0.00048,2.36144,0.91577,6.99717,0.54009,1.13678,0.01444,0.58584,0.32796,0.0,0.08409,0.49036,0.0,0.0,0.0,0.57805,0.0,0.98136,0.0,0.0
0.36585,0.00898,0.01043,0.86856,0.0004,2.36144,0.64037,5.57106,0.48152,1.59004,0.01227,0.62004,0.581,0.0,0.09647,0.44437,0.0,0.0,0.0,0.49163,0.0,0.80493,0.0,0.0
0.35094,0.01009,0.00998,0.93555,0.0005,3.028,0.81183,7.5,0.5,1.49797,0.015,0.7022,0.39826,0.0,0.09995,0.50011,0.0,0.0,0.0,0.50405,0.0,1.0,0.0,0.0
0.3487,0.00915,0.01221,0.89446,0.00054,2.55115,0.68255,7.9681,0.45709,1.44463,0.01444,0.62489,0.42008,0.0,0.09676,0.44178,0.0,0.0,0.0,0.48325,0.0,0.99159,0.0,0.0
0.34132,0.00803,0.011,0.85249,0.0005,2.97949,0.85215,8.49815,0.37925,0.94287,0.01444,0.68771,0.33424,0.0,0.0922,0.45106,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.33699,0.00701,0.0108,0.88411,0.00065,3.36842,0.93584,7.48373,0.56273,1.32968,0.01444,0.60211,0.46759,0.0,0.11947,0.5067,0.0,0.0,0.0,0.50467,0.0,1.0,0.0,0.0
0.36638,0.00875,0.01097,0.89915,0.00052,2.36144,0.80866,8.15828,0.5611,1.42212,0.01444,0.57608,0.41106,0.0,0.09928,0.53724,0.0,0.0,0.0,0.45349,0.0,1.0,0.0,0.0
0.37364,0.00867,0.00944,0.84071,0.00064,2.87701,0.95,7.25481,0.74954,1.42212,0.0126,0.62489,0.45185,0.0,0.08043,0.49036,0.0,0.0,0.0,0.42642,0.0,1.0,0.0,0.0
0.36265,0.00958,0.01009,0.83693,0.00041,2.65954,0.95,6.34663,0.54543,1.37745,0.01324,0.6409,0.30357,0.0,0.09186,0.53558,0.0,0.0,0.0,0.37396,0.0,1.0,0.0,0.0
0.36734,0.00867,0.01008,0.84071,0.0007,2.87701,0.95,7.25481,0.71674,1.44944,0.01358,0.70046,0.4948,0.0,0.08517,0.51459,0.0,0.0,0.0,0.40732,0.0,1.0,0.0,0.0
0.37478,0.00883,0.01193,0.87965,0.00052,2.36144,0.79601,7.50215,0.55264,1.35432,0.01483,0.57233,0.34563,0.0,0.10152,0.48333,0.0,0.0,0.0,0.504,0.0,1.0,0.0,0.0
0.35319,0.00842,0.01189,0.87965,0.00052,2.61824,0.78396,8.28352,0.51833,0.95416,0.01507,0.49265,0.35785,0.0,0.101,0.42975,0.0,0.0,0.0,0.59341,0.0,1.0,0.0,0.0
0.37229,0.00886,0.00971,0.84071,0.00064,2.99637,0.93613,7.25481,0.73336,1.42178,0.01259,0.62233,0.46264,0.0,0.08461,0.49714,0.0,0.0,0.0,0.40253,0.0,1.0,0.0,0.0
0.35429,0.00922,0.0108,0.9311,0.0005,2.11387,0.79154,7.00763,0.54181,1.41438,0.01243,0.62827,0.41908,0.0,0.10003,0.48687,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.35591,0.00836,0.01245,0.88557,0.00056,1.95402,0.79601,8.00454,0.77749,1.60412,0.0131,0.75342,0.32583,0.0,0.12261,0.5608,0.0,0.0,0.0,0.44966,0.0,1.0,0.0,0.0
0.30685,0.00905,0.01101,0.89778,0.00055,2.06772,0.72832,7.88241,0.55273,1.78689,0.01702,0.67538,0.41803,0.0,0.10339,0.58738,0.0,0.0,0.0,0.5306,0.0,1.0,0.0,0.0
0.36208,0.00775,0.01193,0.89614,0.00043,2.36144,0.88275,8.51846,0.55264,1.7542,0.01873,0.72269,0.37772,0.0,0.12189,0.46197,0.0,0.0,0.0,0.49637,0.0,0.78699,0.0,0.0
0.37117,0.00927,0.0108,0.8905,0.0005,2.71066,0.74584,7.75093,0.58371,1.3868,0.01329,0.71513,0.42008,0.0,0.08487,0.49036,0.0,0.0,0.0,0.45137,0.0,0.83939,0.0,0.0
0.30182,0.00804,0.00853,0.89835,0.00059,2.74106,0.74572,5.25942,0.65503,1.76941,0.01279,0.51589,0.40457,0.0,0.08705,0.53451,0.0,0.0,0.0,0.42642,0.0,1.0,0.0,0.0
0.36952,0.00843,0.00909,0.84071,0.0006,2.87701,0.93474,7.24737,0.72256,1.36902,0.01228,0.62489,0.45185,0.0,0.08241,0.49793,0.0,0.0,0.0,0.43099,0.0,1.0,0.0,0.0
0.35496,0.00823,0.0115,0.89915,0.00056,2.27299,0.74365,8.0749,0.501,1.42133,0.01683,0.51532,0.37493,0.0,0.0994,0.6214,0.0,0.0,0.0,0.42357,0.0,1.0,0.0,0.0
0.34618,0.00916,0.0108,0.89915,0.00051,2.51457,0.75076,7.97778,0.56866,1.37576,0.01591,0.6469,0.43396,0.0,0.09203,0.49036,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.36243,0.00909,0.00928,0.75455,0.00064,2.95889,0.95,7.25481,0.85703,1.2281,0.01346,0.7812,0.45185,0.0,0.08159,0.52125,0.0,0.0,0.0,0.40758,0.0,1.0,0.0,0.0
0.35735,0.00957,0.0108,0.9022,0.00052,2.53615,0.76596,7.78833,0.54543,1.42212,0.01444,0.71942,0.42008,0.0,0.12158,0.49036,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.35411,0.00952,0.01144,0.90078,0.00053,2.2235,0.70287,7.48373,0.52982,1.3968,0.01442,0.62379,0.40115,0.0,0.0922,0.48506,0.0,0.0,0.0,0.48388,0.0,0.96916,0.0,0.0
0.38302,0.00901,0.01079,0.89875,0.00052,2.37095,0.74931,7.5316,0.54543,1.41552,0.01439,0.62489,0.42127,0.0,0.0927,0.49292,0.0,0.0,0.0,0.49254,0.0,1.0,0.0,0.0
0.35611,0.00896,0.01076,0.83249,0.00056,2.37095,0.69669,8.2436,0.56997,1.41552,0.0125,0.62489,0.44501,0.0,0.09627,0.49292,0.0,0.0,0.0,0.47492,0.0,0.93511,0.0,0.0
0.34154,0.00916,0.01054,0.89615,0.00052,2.28117,0.7519,7.55993,0.54543,1.44139,0.01503,0.64669,0.40957,0.0,0.08972,0.50359,0.0,0.0,0.0,0.49025,0.0,1.0,0.0,0.0
0.37491,0.00993,0.01138,0.87795,0.00052,2.70266,0.85112,8.02563,0.47896,1.05794,0.01144,0.72418,0.32326,0.0,0.07838,0.49036,0.0,0.0,0.0,0.39773,0.0,1.0,0.0,0.0
0.35903,0.0084,0.01057,0.91216,0.00048,2.42168,0.76747,7.24244,0.53347,1.65394,0.01224,0.67227,0.42127,0.0,0.0927,0.42155,0.0,0.0,0.0,0.47601,0.0,0.96553,0.0,0.0
0.36581,0.00884,0.01103,0.90108,0.00052,2.41127,0.75771,7.65361,0.5603,1.43745,0.01403,0.61383,0.41538,0.0,0.09065,0.47763,0.0,0.0,0.0,0.49163,0.0,1.0,0.0,0.0
0.35097,0.00995,0.00784,0.88676,0.00046,2.39765,0.6858,8.19751,0.54543,1.26472,0.01574,0.61876,0.37288,0.0,0.09594,0.52043,0.0,0.0,0.0,0.4639,0.0,1.0,0.0,0.0
0.34493,0.0085,0.01215,0.89597,0.00052,2.44597,0.7035,7.66385,0.5406,1.33292,0.01439,0.6186,0.41057,0.0,0.10714,0.43976,0.0,0.0,0.0,0.50517,0.0,0.92678,0.0,0.0
0.3688,0.00858,0.00645,0.81354,0.0006,1.97526,0.74931,7.50063,0.45405,1.14992,0.01439,0.9,0.44036,0.0,0.07496,0.55398,0.0,0.0,0.0,0.49254,0.0,1.0,0.0,0.0
0.35943,0.00887,0.01079,0.89875,0.00056,2.18736,0.88753,7.5316,0.56475,1.66706,0.01439,0.56584,0.4095,0.0,0.0927,0.52658,0.0,0.0,0.0,0.47447,0.0,0.66325,0.0,0.0
0.3595,0.00901,0.01294,0.91227,0.0005,2.18854,0.74931,7.77274,0.54543,1.28381,0.01171,0.70801,0.52851,0.0,0.10115,0.51999,0.0,0.0,0.0,0.54235,0.0,1.0,0.0,0.0
